InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
577524,23266,SET OF 3 WOODEN STOCKING DECORATION,1,11/20/2011 13:33,1.25,16905.0,United Kingdom
565541,20981,12 PENCILS TALL TUBE WOODLAND,4,9/5/2011 12:00,0.85,14159.0,United Kingdom
547367,21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",2,3/22/2011 13:11,2.95,15437.0,United Kingdom
555502,23094,LE GRAND TRAY CHIC SET,1,6/3/2011 15:37,12.5,,United Kingdom
563540,22334,DINOSAUR PARTY BAG + STICKER SET,8,8/17/2011 12:04,1.65,12473.0,Germany
537831,22834,HAND WARMER BABUSHKA DESIGN,2,12/8/2010 14:50,2.1,17894.0,United Kingdom
571654,85034C,3 ROSE MORRIS BOXED CANDLES,1,10/18/2011 12:17,1.25,18118.0,United Kingdom
545514,22747,POPPY'S PLAYHOUSE BATHROOM,5,3/3/2011 12:06,2.1,15053.0,United Kingdom
558904,21922,UNION STRIPE WITH FRINGE  HAMMOCK,1,7/4/2011 16:18,16.63,,United Kingdom
578120,84879,ASSORTED COLOUR BIRD ORNAMENT,8,11/23/2011 10:21,1.69,14493.0,United Kingdom
541696,85204,HANGING WOOD AND FELT FLOWER,13,1/20/2011 18:08,0.42,,United Kingdom
543278,22961,JAM MAKING SET PRINTED,3,2/6/2011 14:43,1.45,16745.0,United Kingdom
565440,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,12,9/4/2011 14:06,3.75,12709.0,Germany
547250,84378,SET OF 3 HEART COOKIE CUTTERS,1,3/22/2011 9:30,2.46,,United Kingdom
575875,85203,HANGING WOOD AND FELT BUTTERFLY ,3,11/11/2011 13:06,0.79,,United Kingdom
538652,70006,LOVE HEART POCKET WARMER,2,12/13/2010 15:12,1.65,17890.0,United Kingdom
542929,22925,BLUE GIANT GARDEN THERMOMETER,1,2/2/2011 10:34,5.95,17811.0,United Kingdom
565852,23194,GYMKHANA TREASURE BOOK BOX,1,9/7/2011 13:11,2.25,,United Kingdom
557324,20903,VINTAGE KEEPSAKE BOX TRAVELOGUE,1,6/20/2011 9:41,4.13,,United Kingdom
566616,22089,PAPER BUNTING VINTAGE PAISLEY,6,9/14/2011 8:35,2.95,12895.0,United Kingdom
556050,23302,KNEELING MAT HOUSEWORK  DESIGN,3,6/8/2011 13:04,1.65,14367.0,United Kingdom
556415,21124,SET/10 BLUE POLKADOT PARTY CANDLES,48,6/10/2011 12:19,1.25,12409.0,Switzerland
561926,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,8/1/2011 12:48,4.95,12749.0,United Kingdom
542711,22082,RIBBON REEL STRIPES DESIGN ,2,1/31/2011 13:19,1.65,17894.0,United Kingdom
580115,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,3,12/1/2011 16:22,1.63,,United Kingdom
537179,84879,ASSORTED COLOUR BIRD ORNAMENT,32,12/5/2010 13:29,1.69,13767.0,United Kingdom
566558,20712,JUMBO BAG WOODLAND ANIMALS,100,9/13/2011 11:51,1.79,15311.0,United Kingdom
551010,21249,WOODLAND  HEIGHT CHART STICKERS ,1,4/26/2011 9:52,5.79,,United Kingdom
549250,21245,GREEN POLKADOT PLATE ,1,4/7/2011 12:10,1.69,14446.0,United Kingdom
549281,23076,ICE CREAM SUNDAE LIP GLOSS,24,4/7/2011 13:19,1.25,17735.0,United Kingdom
546670,21038,SET/4 MODERN VINTAGE COTTON NAPKINS,6,3/15/2011 15:37,0.79,13451.0,United Kingdom
536876,22314,OFFICE MUG WARMER CHOC+BLUE,1,12/3/2010 11:36,5.91,,United Kingdom
541971,84568,GIRLS ALPHABET IRON ON PATCHES ,16,1/24/2011 13:48,0.42,,United Kingdom
576667,22083,PAPER CHAIN KIT RETROSPOT,18,11/16/2011 11:48,2.95,12963.0,United Kingdom
539220,22553,PLASTERS IN TIN SKULLS,1,12/16/2010 12:56,1.65,,United Kingdom
576062,20718,RED RETROSPOT SHOPPER BAG,10,11/13/2011 15:30,1.25,12867.0,United Kingdom
545978,47590A,BLUE HAPPY BIRTHDAY BUNTING,1,3/8/2011 12:19,5.45,13975.0,United Kingdom
556447,22568,FELTCRAFT CUSHION OWL,8,6/10/2011 15:37,3.75,15632.0,United Kingdom
564342,21213,PACK OF 72 SKULL CAKE CASES,1,8/24/2011 14:53,0.55,16340.0,United Kingdom
566789,22092,BLUE PAISLEY TISSUE BOX,36,9/15/2011 10:35,0.39,13134.0,United Kingdom
567853,23292,SPACEBOY CHILDRENS CUP,4,9/22/2011 13:31,1.25,15484.0,United Kingdom
560862,84879,ASSORTED COLOUR BIRD ORNAMENT,8,7/21/2011 13:48,1.69,14085.0,United Kingdom
550169,21929,JUMBO BAG PINK VINTAGE PAISLEY,2,4/14/2011 16:41,2.08,14482.0,United Kingdom
566720,22640,SET OF 4 NAPKIN CHARMS 3 KEYS ,1,9/14/2011 12:42,2.55,13634.0,United Kingdom
547864,85188A,GREEN METAL SWINGING BUNNY,24,3/27/2011 13:10,0.85,15716.0,United Kingdom
559817,22031,BOTANICAL LAVENDER BIRTHDAY CARD,1,7/12/2011 16:20,0.42,,United Kingdom
557270,48187,DOORMAT NEW ENGLAND,1,6/19/2011 11:36,7.95,14162.0,United Kingdom
578826,23355,HOT WATER BOTTLE KEEP CALM,6,11/25/2011 14:24,4.95,17329.0,United Kingdom
559824,22607,WOODEN ROUNDERS GARDEN SET ,2,7/12/2011 17:23,9.95,17576.0,United Kingdom
541088,22245,"HOOK, 1 HANGER ,MAGIC GARDEN",12,1/13/2011 12:41,0.85,15513.0,United Kingdom
564335,48129,DOORMAT TOPIARY,1,8/24/2011 14:23,7.95,15800.0,United Kingdom
565841,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,1,9/7/2011 12:04,5.79,,United Kingdom
550471,22457,NATURAL SLATE HEART CHALKBOARD ,1,4/18/2011 13:52,5.79,,United Kingdom
568188,21251,DINOSAUR HEIGHT CHART STICKER SET,1,9/25/2011 14:33,2.95,16049.0,United Kingdom
560773,22723,SET OF 6 HERB TINS SKETCHBOOK,3,7/20/2011 16:17,3.29,,United Kingdom
551775,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,5/4/2011 11:21,2.95,12886.0,United Kingdom
580500,84832,ZINC WILLIE WINKIE  CANDLE STICK,12,12/4/2011 12:52,0.85,17131.0,United Kingdom
566060,21106,CREAM SLICE FLANNEL CHOCOLATE SPOT ,1,9/8/2011 15:27,5.79,,United Kingdom
568399,22610,PENS ASSORTED FUNNY FACE,72,9/27/2011 10:26,0.19,16145.0,United Kingdom
537666,22759,SET OF 3 NOTEBOOKS IN PARCEL,1,12/7/2010 18:36,3.36,,United Kingdom
576933,21976,PACK OF 60 MUSHROOM CAKE CASES,2,11/17/2011 11:29,0.55,15529.0,United Kingdom
567293,22785,SQUARECUSHION COVER PINK UNION JACK,2,9/19/2011 12:01,6.75,12640.0,France
538071,21901,"KEY FOB , BACK DOOR ",1,12/9/2010 14:09,1.66,,United Kingdom
572567,21125,SET 6 FOOTBALL CELEBRATION CANDLES,12,10/25/2011 10:27,1.25,12398.0,Switzerland
569139,22469,HEART OF WICKER SMALL,12,9/30/2011 14:55,1.65,16404.0,United Kingdom
566261,85053,FRENCH ENAMEL CANDLEHOLDER,6,9/11/2011 12:46,2.1,13372.0,United Kingdom
550512,21733,RED HANGING HEART T-LIGHT HOLDER,1,4/18/2011 16:31,2.95,18069.0,United Kingdom
564093,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,8/23/2011 10:29,0.85,14930.0,Channel Islands
578373,22609,PENS ASSORTED SPACEBALL,36,11/24/2011 11:19,0.19,17451.0,United Kingdom
563193,21231,SWEETHEART CERAMIC TRINKET BOX,1,8/12/2011 16:30,2.46,,United Kingdom
568239,23400,SHELF WITH 4 HOOKS HOME SWEET HOME,2,9/26/2011 12:02,6.25,18205.0,United Kingdom
555207,22178,VICTORIAN GLASS HANGING T-LIGHT,12,6/1/2011 12:19,1.25,16818.0,United Kingdom
575854,21695,SMALL SILVER FLOWER CANDLE POT,6,11/11/2011 12:20,2.95,14125.0,United Kingdom
573580,20726,LUNCH BAG WOODLAND,1,10/31/2011 14:21,4.96,,United Kingdom
567074,22381,TOY TIDY PINK POLKADOT,5,9/16/2011 12:22,2.1,17068.0,United Kingdom
557878,23125,6PC WOOD PLATE SET DISPOSABLE,7,6/23/2011 13:13,1.25,16940.0,United Kingdom
569220,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,10/2/2011 13:26,6.95,16007.0,United Kingdom
578022,22537,MAGIC DRAWING SLATE DINOSAUR,1,11/22/2011 13:25,0.42,17371.0,United Kingdom
553149,22831,WHITE BROCANTE SOAP DISH,6,5/13/2011 14:16,2.95,14226.0,United Kingdom
573903,85170B,SET/6 BLACK BIRD T-LIGHT CANDLES,2,11/1/2011 14:51,2.1,14667.0,United Kingdom
560266,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,12,7/17/2011 13:54,7.65,17389.0,United Kingdom
538508,21638,ASSORTED TUTTI FRUTTI NOTEBOOK,4,12/12/2010 13:32,2.1,15998.0,United Kingdom
555508,22713,CARD I LOVE LONDON ,12,6/3/2011 16:45,0.42,16880.0,United Kingdom
539488,22539,MINI JIGSAW DOLLY GIRL,24,12/20/2010 9:37,0.42,12377.0,Switzerland
573094,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,10/27/2011 14:39,7.95,15707.0,United Kingdom
581181,22438,BALLOON ART MAKE YOUR OWN FLOWERS,50,12/7/2011 15:55,0.39,14189.0,United Kingdom
556415,22139,RETROSPOT TEA SET CERAMIC 11 PC ,24,6/10/2011 12:19,4.25,12409.0,Switzerland
554114,21618,4 WILDFLOWER BOTANICAL CANDLES,2,5/22/2011 15:00,3.75,15292.0,United Kingdom
575477,20971,PINK BLUE FELT CRAFT TRINKET BOX,1,11/9/2011 16:14,2.46,,United Kingdom
542914,20728,LUNCH BAG CARS BLUE,5,2/1/2011 16:03,1.65,16161.0,United Kingdom
546036,21218,RED SPOTTY BISCUIT TIN,6,3/9/2011 9:52,3.75,14645.0,United Kingdom
554070,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,5/22/2011 11:06,2.95,13555.0,United Kingdom
563091,22429,ENAMEL MEASURING JUG CREAM,4,8/11/2011 17:02,4.25,12994.0,United Kingdom
570499,21498,RED RETROSPOT WRAP ,25,10/11/2011 9:19,0.42,12772.0,Portugal
578703,21110,LARGE CAKE TOWEL PINK SPOTS,1,11/25/2011 11:02,6.75,17385.0,United Kingdom
559525,23254,CHILDRENS CUTLERY DOLLY GIRL ,6,7/10/2011 10:30,4.15,16923.0,United Kingdom
571039,21949,SET OF 6 STRAWBERRY CHOPSTICKS,1,10/13/2011 12:59,1.25,16121.0,United Kingdom
567901,22664,TOY TIDY DOLLY GIRL DESIGN,1,9/22/2011 16:28,4.13,,United Kingdom
560893,22138,BAKING SET 9 PIECE RETROSPOT ,3,7/21/2011 17:08,4.95,13804.0,United Kingdom
571931,21090,SET/6 COLLAGE PAPER PLATES,2,10/19/2011 16:59,0.83,,United Kingdom
579901,22649,STRAWBERRY FAIRY CAKE TEAPOT,8,12/1/2011 8:35,4.95,12569.0,Germany
551723,22136,,-23,5/3/2011 16:51,0.0,,United Kingdom
557311,22376,AIRLINE BAG VINTAGE JET SET WHITE,1,6/19/2011 15:36,4.25,15700.0,United Kingdom
561820,21915,RED  HARMONICA IN BOX ,1,7/29/2011 16:00,2.46,,United Kingdom
538799,21238,RED RETROSPOT CUP,3,12/14/2010 11:48,0.85,15039.0,United Kingdom
553207,23209,LUNCH BAG DOILEY PATTERN ,10,5/16/2011 9:02,1.65,17001.0,United Kingdom
547418,23194,GYMKHANA TREASURE BOOK BOX,1,3/23/2011 10:25,2.25,13148.0,United Kingdom
576379,23201,JUMBO BAG ALPHABET,10,11/15/2011 9:21,2.08,16423.0,United Kingdom
560025,20727,LUNCH BAG  BLACK SKULL.,1,7/14/2011 13:00,1.65,18283.0,United Kingdom
577519,20985,HEART CALCULATOR,3,11/20/2011 13:20,1.25,15044.0,United Kingdom
555705,22487,WHITE WOOD GARDEN PLANT LADDER,1,6/6/2011 15:24,9.95,14713.0,United Kingdom
560261,21206,STRAWBERRY HONEYCOMB  GARLAND ,4,7/17/2011 13:35,1.65,12841.0,United Kingdom
566060,21544,SKULLS  WATER TRANSFER TATTOOS ,2,9/8/2011 15:27,1.63,,United Kingdom
552446,22900, SET 2 TEA TOWELS I LOVE LONDON ,8,5/9/2011 13:28,3.25,16729.0,United Kingdom
537823,20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,2,12/8/2010 14:25,2.51,,United Kingdom
564837,90013A,MIDNIGHT BLUE VINTAGE EARRINGS,1,8/30/2011 12:40,3.73,,United Kingdom
547653,21669,BLUE STRIPE CERAMIC DRAWER KNOB,12,3/24/2011 12:21,1.25,16745.0,United Kingdom
C580168,22329,ROUND CONTAINER SET OF 5 RETROSPOT,-1,12/2/2011 11:34,1.65,12465.0,Belgium
557782,22819,"BIRTHDAY CARD, RETRO SPOT",12,6/22/2011 15:41,0.42,14640.0,United Kingdom
578757,23329,DECORATIVE WICKER HEART LARGE,2,11/25/2011 11:41,1.65,12748.0,United Kingdom
573426,84997d,CHILDRENS CUTLERY POLKADOT PINK,3,10/31/2011 10:17,8.29,,United Kingdom
566025,21558,SKULL LUNCH BOX WITH CUTLERY ,1,9/8/2011 12:55,2.55,17634.0,United Kingdom
568909,23227,FILIGREE HEART BUTTERFLY WHITE ,24,9/29/2011 13:38,1.25,16818.0,United Kingdom
561876,22637,PIGGY BANK RETROSPOT ,4,7/31/2011 12:08,2.55,14472.0,United Kingdom
576920,23231,WRAP  VINTAGE DOILY ,25,11/17/2011 10:49,0.42,13871.0,United Kingdom
559549,22045,SPACEBOY GIFT WRAP,25,7/10/2011 15:25,0.42,13230.0,United Kingdom
571713,23611,SET 10 CARDS RED RIDING HOOD 17214,1,10/18/2011 16:58,2.49,,United Kingdom
C560558,23170,REGENCY TEA PLATE ROSES ,-2,7/19/2011 13:22,1.65,12921.0,United Kingdom
558235,48187,DOORMAT NEW ENGLAND,2,6/27/2011 14:41,7.95,16242.0,United Kingdom
571038,84984D,ORIENTAL RED CUSHION COVER ,2,10/13/2011 12:58,4.65,15511.0,United Kingdom
579152,21213,PACK OF 72 SKULL CAKE CASES,24,11/28/2011 13:26,0.55,12479.0,Germany
579881,79191C,RETRO PLASTIC ELEPHANT TRAY,12,11/30/2011 17:22,0.85,12429.0,Denmark
554636,22432,WATERING CAN PINK BUNNY,6,5/25/2011 11:52,1.95,16763.0,United Kingdom
568346,23201,JUMBO BAG ALPHABET,1,9/26/2011 15:28,4.13,14096.0,United Kingdom
543458,21558,SKULL LUNCH BOX WITH CUTLERY ,4,2/8/2011 13:28,2.55,14587.0,United Kingdom
574481,23570,TRADITIONAL PICK UP STICKS GAME ,1,11/4/2011 12:45,1.25,18022.0,United Kingdom
571883,21807,WHITE CHRISTMAS STAR DECORATION,1,10/19/2011 13:58,0.42,14704.0,United Kingdom
576625,23203,JUMBO BAG VINTAGE DOILY ,10,11/15/2011 17:20,2.08,15571.0,United Kingdom
556491,23096,PETIT TRAY CHIC,2,6/12/2011 14:15,1.65,16794.0,United Kingdom
557626,21242,RED RETROSPOT PLATE ,8,6/21/2011 14:29,1.69,14175.0,United Kingdom
559812,21069,VINTAGE BILLBOARD TEA MUG,6,7/12/2011 15:29,1.25,15051.0,United Kingdom
581217,23089,GLASS BON BON JAR,2,12/8/2011 9:20,3.29,,United Kingdom
559816,21539,RED RETROSPOT BUTTER DISH,1,7/12/2011 16:11,9.96,,United Kingdom
576339,21468,BUTTERFLY CROCHET FOOD COVER,1,11/14/2011 15:27,7.46,14096.0,United Kingdom
540501,22255,FELT TOADSTOOL  SMALL,24,1/9/2011 10:43,0.85,13162.0,United Kingdom
569383,20727,LUNCH BAG  BLACK SKULL.,20,10/3/2011 16:46,1.65,15159.0,United Kingdom
545937,22994,TRAVEL CARD WALLET RETROSPOT,48,3/8/2011 12:05,0.42,12758.0,Portugal
556484,23067,HANGING ENGRAVED METAL HEART,4,6/12/2011 13:17,4.15,16938.0,United Kingdom
C569995,23119,PACK OF 6 LARGE FRUIT STRAWS ,-24,10/6/2011 20:36,0.62,14557.0,United Kingdom
568567,20725,LUNCH BAG RED RETROSPOT,1,9/27/2011 18:41,4.13,,United Kingdom
542231,21355,TOAST ITS - I LOVE YOU ,10,1/26/2011 13:40,1.25,16714.0,United Kingdom
556932,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,1,6/15/2011 15:41,1.63,,United Kingdom
562046,15058B,PINK POLKADOT GARDEN PARASOL,2,8/2/2011 10:34,7.95,12378.0,Switzerland
579623,22865,HAND WARMER OWL DESIGN,12,11/30/2011 12:15,2.1,16062.0,United Kingdom
536944,22384,LUNCH BAG PINK POLKADOT,100,12/3/2010 12:20,1.45,12557.0,Spain
579162,22988,SOLDIERS EGG CUP ,4,11/28/2011 13:58,1.25,16393.0,United Kingdom
576932,23598,PAPER BUNTING VINTAGE PARTY,3,11/17/2011 11:12,2.95,15443.0,United Kingdom
571682,84978,HANGING HEART JAR T-LIGHT HOLDER,6,10/18/2011 14:00,1.25,14179.0,United Kingdom
570657,23232,WRAP VINTAGE LEAF DESIGN,100,10/11/2011 14:10,0.42,14911.0,EIRE
563613,22090,PAPER BUNTING RETROSPOT,6,8/18/2011 8:49,2.95,12688.0,Israel
542275,22767,TRIPLE PHOTO FRAME CORNICE ,4,1/27/2011 10:18,9.95,13089.0,United Kingdom
574883,22816,CARD MOTORBIKE SANTA,12,11/7/2011 13:56,0.42,14623.0,United Kingdom
563093,22652,TRAVEL SEWING KIT,1,8/11/2011 17:28,3.29,,United Kingdom
562204,21358,TOAST ITS - HAPPY BIRTHDAY,1,8/3/2011 12:54,1.25,16324.0,United Kingdom
575875,37340,MULTICOLOUR SPRING FLOWER MUG,6,11/11/2011 13:06,1.38,,United Kingdom
578701,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4,11/25/2011 10:52,4.25,17624.0,United Kingdom
545683,22863,SOAP DISH BROCANTE,4,3/6/2011 11:50,2.95,14903.0,United Kingdom
555545,23209,LUNCH BAG DOILEY PATTERN ,10,6/5/2011 13:08,1.65,17735.0,United Kingdom
578653,23245,SET OF 3 REGENCY CAKE TINS,4,11/24/2011 16:40,4.95,18161.0,United Kingdom
573428,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,10/31/2011 10:19,0.55,12571.0,France
581492,51014L,"FEATHER PEN,LIGHT PINK",1,12/9/2011 10:03,0.83,,United Kingdom
571498,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,1,10/17/2011 15:06,3.75,17841.0,United Kingdom
571270,23330,DECORATIVE WICKER HEART MEDIUM,2,10/16/2011 12:09,1.25,12940.0,United Kingdom
576075,21239,PINK  POLKADOT CUP,3,11/13/2011 16:16,0.85,15861.0,United Kingdom
548664,22051,BLUE SCANDINAVIAN PAISLEY WRAP,25,4/1/2011 14:45,0.42,14911.0,EIRE
569555,23247,BISCUIT TIN 50'S CHRISTMAS,6,10/5/2011 8:17,2.89,17728.0,United Kingdom
581164,21901,"KEY FOB , BACK DOOR ",5,12/7/2011 14:34,0.65,14395.0,United Kingdom
544463,84974,S/2 ZINC HEART DESIGN PLANTERS,1,2/20/2011 14:31,9.95,12988.0,United Kingdom
577078,23201,JUMBO BAG ALPHABET,3,11/17/2011 15:17,4.13,,United Kingdom
581402,22865,HAND WARMER OWL DESIGN,8,12/8/2011 13:45,2.1,14653.0,United Kingdom
542634,22988,SOLDIERS EGG CUP ,12,1/31/2011 10:42,1.25,15448.0,United Kingdom
581486,22489,PACK OF 12 TRADITIONAL CRAYONS,24,12/9/2011 9:38,0.42,17001.0,United Kingdom
565857,22718,CARD CAT AND TREE ,12,9/7/2011 14:13,0.42,14911.0,EIRE
580103,22381,TOY TIDY PINK POLKADOT,4,12/1/2011 15:12,2.1,16242.0,United Kingdom
556459,22296,HEART IVORY TRELLIS LARGE,4,6/10/2011 17:25,3.29,,United Kingdom
567981,22327,ROUND SNACK BOXES SET OF 4 SKULLS,2,9/23/2011 11:22,6.63,,United Kingdom
560590,22302,COFFEE MUG PEARS  DESIGN,6,7/19/2011 15:55,2.55,12560.0,Germany
543985,20724,RED RETROSPOT CHARLOTTE BAG,2,2/15/2011 9:44,1.63,,United Kingdom
580320,22381,TOY TIDY PINK POLKADOT,10,12/2/2011 15:40,2.1,15078.0,United Kingdom
581219,22795,SWEETHEART RECIPE BOOK STAND,1,12/8/2011 9:28,13.29,,United Kingdom
573367,22865,HAND WARMER OWL DESIGN,12,10/30/2011 13:17,2.1,16145.0,United Kingdom
574697,23351,ROLL WRAP 50'S CHRISTMAS,12,11/6/2011 13:42,1.25,16488.0,United Kingdom
568301,48187,DOORMAT NEW ENGLAND,1,9/26/2011 12:45,8.25,16383.0,United Kingdom
555728,22357,KINGS CHOICE BISCUIT TIN,1,6/6/2011 16:41,4.25,17252.0,United Kingdom
568997,85177,BASKET OF FLOWERS SEWING KIT,12,9/29/2011 17:27,0.85,16233.0,United Kingdom
560225,23198,PANTRY MAGNETIC  SHOPPING LIST,3,7/15/2011 16:27,3.29,,United Kingdom
545797,21156,RETROSPOT CHILDRENS APRON,2,3/7/2011 12:17,1.95,16225.0,United Kingdom
562715,71053,WHITE METAL LANTERN,15,8/8/2011 15:34,8.29,,United Kingdom
552816,22440,BALLOON WATER BOMB PACK OF 35,2,5/11/2011 12:47,0.42,15521.0,United Kingdom
538537,84879,ASSORTED COLOUR BIRD ORNAMENT,24,12/13/2010 10:41,1.69,12747.0,United Kingdom
561209,85099B,JUMBO BAG RED RETROSPOT,2,7/25/2011 16:57,4.13,,United Kingdom
580058,23313,VINTAGE CHRISTMAS BUNTING,5,12/1/2011 13:19,4.95,14367.0,United Kingdom
565994,22698,PINK REGENCY TEACUP AND SAUCER,2,9/8/2011 11:46,2.95,13244.0,United Kingdom
581129,20963,APPLE BATH SPONGE,20,12/7/2011 12:48,1.25,15498.0,United Kingdom
581496,22544,MINI JIGSAW SPACEBOY,48,12/9/2011 10:20,0.19,16558.0,United Kingdom
566869,22644,CERAMIC CHERRY CAKE MONEY BANK,12,9/15/2011 13:20,1.45,13658.0,United Kingdom
550272,22754,SMALL RED BABUSHKA NOTEBOOK ,72,4/15/2011 12:14,0.72,18079.0,United Kingdom
543182,84378,SET OF 3 HEART COOKIE CUTTERS,1,2/4/2011 10:40,2.46,,United Kingdom
558031,22667,RECIPE BOX RETROSPOT ,6,6/24/2011 12:14,2.95,14180.0,United Kingdom
537534,22520,CHILDS GARDEN TROWEL BLUE ,1,12/7/2010 11:48,0.0,,United Kingdom
546531,21242,RED RETROSPOT PLATE ,8,3/14/2011 13:35,1.69,15738.0,United Kingdom
579854,23202,JUMBO BAG VINTAGE LEAF,2,11/30/2011 16:26,2.08,14713.0,United Kingdom
554054,22219,LOVEBIRD HANGING DECORATION WHITE ,2,5/20/2011 15:29,1.63,,United Kingdom
555862,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,6/7/2011 14:28,0.85,12757.0,Portugal
565444,85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,3,9/4/2011 14:36,4.25,17894.0,United Kingdom
561906,22273,FELTCRAFT DOLL MOLLY,6,8/1/2011 10:03,2.95,12921.0,United Kingdom
550438,22423,REGENCY CAKESTAND 3 TIER,1,4/18/2011 12:16,12.75,15265.0,United Kingdom
545699,22488,NATURAL SLATE RECTANGLE CHALKBOARD,4,3/6/2011 14:50,1.65,15572.0,United Kingdom
567668,85032C,CURIOUS IMAGES GIFT WRAP SET,3,9/21/2011 15:29,1.63,,United Kingdom
555589,22027,TEA PARTY BIRTHDAY CARD,24,6/6/2011 9:36,0.42,12802.0,Netherlands
575330,23493,VINTAGE DOILY TRAVEL SEWING KIT,10,11/9/2011 13:50,1.95,15152.0,United Kingdom
540026,22259,FELT FARM ANIMAL HEN,6,1/4/2011 13:25,0.85,,United Kingdom
564734,21356,TOAST ITS - FAIRY FLOWER,6,8/28/2011 13:32,1.25,12484.0,Spain
537434,85231G,ORANGE SCENTED SET/9 T-LIGHTS,1,12/6/2010 16:57,1.66,,United Kingdom
559297,22117,METAL SIGN HER DINNER IS SERVED ,3,7/7/2011 12:36,2.95,16743.0,United Kingdom
548984,85049E,SCANDINAVIAN REDS RIBBONS,2,4/5/2011 12:37,1.25,14546.0,United Kingdom
547547,22386,JUMBO BAG PINK POLKADOT,1,3/23/2011 15:30,4.13,,United Kingdom
559816,22961,JAM MAKING SET PRINTED,2,7/12/2011 16:11,3.29,,United Kingdom
564758,22456,NATURAL SLATE CHALKBOARD LARGE ,1,8/30/2011 10:39,9.96,,United Kingdom
555923,22740,POLKADOT PEN,1,6/7/2011 17:09,1.63,,United Kingdom
570876,22696,WICKER WREATH LARGE,3,10/12/2011 17:19,1.95,16085.0,United Kingdom
572298,21770,OPEN CLOSED METAL SIGN,1,10/23/2011 14:33,4.95,14071.0,United Kingdom
575483,84879,ASSORTED COLOUR BIRD ORNAMENT,32,11/9/2011 16:43,1.69,16996.0,United Kingdom
556296,21251,DINOSAUR HEIGHT CHART STICKER SET,6,6/10/2011 9:44,2.95,15114.0,United Kingdom
577484,22191,IVORY DINER WALL CLOCK,1,11/20/2011 11:52,8.5,13536.0,United Kingdom
542996,22078,RIBBON REEL LACE DESIGN ,20,2/2/2011 12:10,2.1,15046.0,United Kingdom
565129,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,9/1/2011 12:41,7.95,15719.0,United Kingdom
579469,85099C,JUMBO  BAG BAROQUE BLACK WHITE,100,11/29/2011 15:00,1.79,13068.0,United Kingdom
552168,23078,ICE CREAM PEN LIP GLOSS ,24,5/6/2011 12:28,1.25,13880.0,United Kingdom
C564487,D,Discount,-1,8/25/2011 14:07,11.52,15838.0,United Kingdom
560225,85132C,CHARLIE AND LOLA FIGURES TINS,1,7/15/2011 16:27,5.79,,United Kingdom
542888,22483,RED GINGHAM TEDDY BEAR ,6,2/1/2011 13:15,2.95,15687.0,United Kingdom
573038,22632,HAND WARMER RED RETROSPOT,2,10/27/2011 13:48,2.1,17545.0,United Kingdom
572240,23313,VINTAGE CHRISTMAS BUNTING,5,10/21/2011 15:18,4.95,13709.0,United Kingdom
543451,22041,"RECORD FRAME 7"" SINGLE SIZE ",2,2/8/2011 12:13,4.96,,United Kingdom
573829,47591D,PINK FAIRY CAKE CHILDRENS APRON,8,11/1/2011 11:35,1.95,16830.0,United Kingdom
557319,21232,STRAWBERRY CERAMIC TRINKET BOX,12,6/20/2011 8:23,1.25,15076.0,United Kingdom
544037,22469,HEART OF WICKER SMALL,12,2/15/2011 11:31,1.65,14961.0,United Kingdom
567475,22417,PACK OF 60 SPACEBOY CAKE CASES,1,9/20/2011 13:11,0.55,16360.0,United Kingdom
556507,23112,PARISIENNE CURIO CABINET,2,6/13/2011 9:55,7.5,12567.0,France
564754,47367B,PAIR PADDED HANGERS PINK CHECK,3,8/30/2011 10:29,3.29,,United Kingdom
536638,47599B,BLUE PARTY BAGS ,6,12/2/2010 11:41,2.1,16244.0,United Kingdom
572088,23234,BISCUIT TIN VINTAGE CHRISTMAS,1,10/20/2011 14:33,2.89,14585.0,United Kingdom
554009,18097C,WHITE TALL PORCELAIN T-LIGHT HOLDER,6,5/20/2011 12:38,2.55,12935.0,United Kingdom
544803,20985,HEART CALCULATOR,1,2/23/2011 14:29,1.25,14606.0,United Kingdom
580367,22903,CALENDAR FAMILY FAVOURITES,1,12/2/2011 16:39,2.46,,United Kingdom
577495,85111,SILVER GLITTER FLOWER VOTIVE HOLDER,2,11/20/2011 12:20,0.29,14704.0,United Kingdom
